"y3_hhid","plotnum","plot_value","maize_price","maize_value","output_kg_old","output_kg_new","maize_share","crop_count","beans","cash_crop"
"0679-104","M5",20491.6208791209,688.392857142857,6883.92857142857,10,29.7673351292028,33.5938704509348,2,TRUE,FALSE
"0679-104","M6",68839.2857142857,688.392857142857,68839.2857142857,100,100,100,1,FALSE,FALSE
"0693-001","M2",179233.625121714,814.69829600779,179233.625121714,220,220,100,1,FALSE,FALSE
"0693-001","M3",439937.079844207,814.69829600779,439937.079844207,540,540,100,1,FALSE,FALSE
"0694-001","M1",81469.829600779,814.69829600779,81469.829600779,100,100,100,1,FALSE,FALSE
"0698-001","M1",1032589.28571429,688.392857142857,1032589.28571429,1500,1500,100,2,FALSE,FALSE
"0714-001","M1",173092.105263157,1153.94736842105,173092.105263157,150,150,100,1,FALSE,FALSE
"0715-005","M1",1435871.71127735,620.37037037037,1116666.66666667,1800,2314.53947489484,77.7692504070073,2,TRUE,FALSE
"0715-005","M2",593861.781564603,620.37037037037,434259.259259259,700,957.26973744742,73.1246348460325,2,TRUE,FALSE
"0715-005","M3",1204827.76482776,620.37037037037,496296.296296296,800,1942.11042688654,41.1923024007705,2,FALSE,FALSE
"0716-001","M1",630120.227038183,1153.94736842105,553894.736842104,480,546.056297091243,87.903024387208,2,FALSE,FALSE
"0718-008","M1",443576.797385621,739.294662309368,443576.797385621,600,600,100,1,FALSE,FALSE
"0718-008","M2",187860.904358027,739.294662309368,73929.4662309368,100,254.108292586879,39.3533005089986,2,FALSE,FALSE
"0718-008","M3",318756.089652509,739.294662309368,147858.932461874,200,431.162438880319,46.3862298671883,2,FALSE,FALSE
"0718-008","M4",215254.836929197,739.294662309368,44357.6797385621,60,291.162438880319,20.6070536538756,2,FALSE,FALSE
"0763-001","M3",2661950.92581722,1153.94736842105,1615526.31578947,1400,2306.82178292029,60.6895604318288,2,FALSE,FALSE
"0767-001","M1",865460.526315787,1153.94736842105,865460.526315787,750,750,100,1,FALSE,FALSE
"0808-007","M1",220285.714285714,688.392857142857,220285.714285714,320,320,100,1,FALSE,FALSE
"0821-001","M1",126586.361164168,1153.94736842105,51927.6315789473,45,109.698556995174,41.0215058726613,3,FALSE,FALSE
"0859-001","M2",346184.210526315,1153.94736842105,346184.210526315,300,300,100,1,FALSE,FALSE
"0863-001","M1",NA,1153.94736842105,NA,NA,NA,NA,1,FALSE,FALSE
"0866-001","M1",1845414.69286057,1153.94736842105,807763.157894735,700,1599.21911810039,43.7713626655168,2,FALSE,FALSE
"0894-001","M2",NA,1153.94736842105,NA,NA,NA,NA,2,FALSE,FALSE
"0896-002","M1",11539.4736842105,1153.94736842105,11539.4736842105,10,10,100,1,FALSE,FALSE
"0899-008","M1",171925.357645168,608.142465340567,60814.2465340567,100,282.705726772242,35.3724705692162,2,FALSE,FALSE
"0899-008","M2",296943.972198687,608.142465340567,91221.369801085,150,488.280278260778,30.7200611366673,3,FALSE,FALSE
"0904-001","M2",634671.052631577,1153.94736842105,634671.052631577,550,550,100,1,FALSE,FALSE
"0905-005","M1",NA,1153.94736842105,NA,NA,NA,NA,1,FALSE,FALSE
"0906-001","M1",276947.368421052,1153.94736842105,276947.368421052,240,240,100,1,FALSE,FALSE
"0910-001","M2",67773.6566087164,1153.94736842105,28848.6842105263,25,58.7320171295605,42.5662206439309,3,FALSE,FALSE
"0914-104","M1",117316.554625122,814.69829600779,117316.554625122,144,144,100,1,FALSE,FALSE
"0929-001","M1",122204.744401169,814.69829600779,122204.744401169,150,150,100,1,FALSE,FALSE
"0941-001","M2",97763.7955209348,814.69829600779,97763.7955209348,120,120,100,1,FALSE,FALSE
"0941-001","M3",158048.697058216,814.69829600779,130351.727361246,160,193.996597062607,82.4756735028523,2,FALSE,FALSE
"0954-001","M2",808858.203386244,693.2208994709,679356.481481482,980,1166.81162383247,83.9895643806777,2,TRUE,FALSE
"0968-001","M1",807763.157894735,1153.94736842105,807763.157894735,700,700,100,1,FALSE,FALSE
"0987-001","M1",1303977.27272727,482.954545454545,1303977.27272727,2700,2700,100,1,FALSE,FALSE
"0987-001","M2",2076704.54545454,482.954545454545,2076704.54545454,4300,4300,100,1,FALSE,FALSE
"0988-001","M1",57697.3684210525,1153.94736842105,57697.3684210525,50,50,100,1,FALSE,FALSE
"1000-001","M1",145462.332301341,1153.94736842105,69236.842105263,60,126.056297091243,47.5977808205571,2,FALSE,FALSE
"1006-001","M1",742281.715656482,494.854477104321,742281.715656482,1500,1500,100,1,FALSE,FALSE
"1007-001","M3",NA,1153.94736842105,NA,NA,NA,NA,3,FALSE,FALSE
"1007-001","M4",2538684.21052631,1153.94736842105,2538684.21052631,2200,2200,100,1,FALSE,FALSE
"1008-001","M1",517630.06010582,693.2208994709,485254.62962963,700,746.702905958117,93.7454500865789,2,TRUE,FALSE
"1008-001","M2",651703.011005291,693.2208994709,554576.71957672,800,940.10871787435,85.0965409414408,2,TRUE,FALSE
"1013-001","M1",NA,693.2208994709,499119.047619048,720,NA,NA,3,TRUE,FALSE
"1022-002","M2",221538.461538461,810,162000,200,273.504273504273,73.1250000000001,2,TRUE,FALSE
"1028-001","M1",257199.752400582,1153.94736842105,57697.3684210525,50,222.886900597996,22.4329020080822,2,FALSE,FALSE
"1029-104","M1",995703.654433372,814.69829600779,814698.29600779,1000,1222.17471094827,81.8213624485904,2,FALSE,FALSE
"1031-001","M1",NA,1153.94736842105,NA,NA,NA,NA,2,FALSE,FALSE
"1040-001","M1",NA,1153.94736842105,NA,NA,NA,NA,1,FALSE,FALSE
"1045-001","M1",5953500,810,5953500,7350,7350,100,1,FALSE,FALSE
"1045-001","M2",14458500,810,14458500,17850,17850,100,1,FALSE,FALSE
"1045-001","M3",255150,810,255150,315,315,100,1,FALSE,FALSE
"1045-004","M1",1621230.95454546,978.125,1467187.5,1500,1657.48851582922,90.4983645844189,2,TRUE,FALSE
"1045-004","M2",4890625,978.125,4890625,5000,5000,100,1,FALSE,FALSE
"1052-001","M2",69236.842105263,1153.94736842105,69236.842105263,60,60,100,1,FALSE,FALSE
"1055-001","M1",993365.889197211,1153.94736842105,346184.210526315,300,860.841591550607,34.8496172750691,3,FALSE,FALSE
"1057-002","M1",32400,810,32400,40,40,100,1,FALSE,FALSE
"1077-109","M1",297984.780953022,807.587666666667,80758.7666666667,100,368.981341905529,27.101641368523,2,FALSE,FALSE
"1081-105","M1",98568.1337900314,839.473937033431,67157.9149626745,80,117.416550343845,68.1334954618634,2,FALSE,FALSE
"1081-105","M2",4115146.75171672,839.473937033431,3357895.74813372,4000,4902.05421535659,81.5984447391313,3,FALSE,FALSE
"1081-105","M3",254871.11689453,839.473937033431,201473.744888023,240,303.608135584536,79.0492651120592,2,FALSE,FALSE
"1088-001","M1",NA,1153.94736842105,69236.842105263,60,NA,NA,3,FALSE,FALSE
"1090-001","M1",127748.09,807.587666666667,72682.89,90,158.184795623839,56.8954807856618,2,FALSE,FALSE
"1090-001","M2",101756.046,807.587666666667,101756.046,126,126,100,1,FALSE,FALSE
"1109-001","M1",288486.842105263,1153.94736842105,288486.842105263,250,250,100,1,FALSE,FALSE
"1111-002","M1",357214.552416857,608.142465340567,152035.616335142,250,587.386299716486,42.56142850466,2,FALSE,FALSE
"1112-004","M1",NA,688.392857142857,NA,NA,NA,NA,2,FALSE,FALSE
"1112-004","M2",NA,688.392857142857,NA,NA,NA,NA,1,FALSE,FALSE
"1131-002","M1",20986.8484258358,839.473937033431,20986.8484258358,25,25,100,1,FALSE,FALSE
"1132-001","M1",95319.0892517944,839.473937033431,83947.3937033431,100,113.546216322852,88.0698655036329,2,FALSE,FALSE
"1132-001","M2",562089.302820844,839.473937033431,41973.6968516715,50,669.573262521025,7.46744274282159,4,FALSE,FALSE
"1132-002","M5",67157.9149626745,839.473937033431,67157.9149626745,80,80,100,1,FALSE,FALSE
"1132-004","M1",389515.906783512,839.473937033431,389515.906783512,464,464,100,1,FALSE,FALSE
"1148-001","M2",230789.47368421,1153.94736842105,230789.47368421,200,200,100,1,FALSE,FALSE
"1154-001","M1",559920.979175521,623.076923076923,249230.769230769,400,898.638608553305,44.5117755004929,2,FALSE,FALSE
"1162-003","M1",269465.21708691,620.37037037037,173703.703703704,280,434.361842468452,64.4623842667157,2,TRUE,FALSE
"1178-001","M1",130187.734292526,947.773496802306,71083.012260173,75,137.361653107802,54.6003912322895,3,FALSE,FALSE
"1190-001","M2",1746068.40763931,814.69829600779,1270929.34177215,1560,2143.20861623922,72.7880612358399,2,FALSE,FALSE
"1190-001","M3",97763.7955209348,814.69829600779,97763.7955209348,120,120,100,1,FALSE,FALSE
"1190-001","M4",317732.335443038,814.69829600779,317732.335443038,390,390,100,1,FALSE,FALSE
"1191-007","M1",122204.744401169,814.69829600779,122204.744401169,150,150,100,1,FALSE,FALSE
"1208-001","M1",132636.882051282,839.473937033431,132636.882051282,158,158,100,1,FALSE,FALSE
"1226-001","M2",28977.2727272727,482.954545454545,28977.2727272727,60,60,100,1,FALSE,FALSE
"1226-001","M3",48295.4545454545,482.954545454545,48295.4545454545,100,100,100,1,FALSE,FALSE
"1236-001","M1",599207.430340556,1153.94736842105,507736.842105262,440,519.267556509491,84.7347373207126,2,FALSE,FALSE
"1240-002","M1",84448.1643872865,1153.94736842105,34618.4210526315,30,73.181989662871,40.9936927626615,2,FALSE,FALSE
"1283-001","M1",NA,1153.94736842105,55389.4736842104,48,NA,NA,4,FALSE,FALSE
"1290-001","M1",5769736.84210525,1153.94736842105,5769736.84210525,5000,5000,100,1,FALSE,FALSE
"1298-001","M1",NA,1153.94736842105,NA,NA,NA,NA,3,FALSE,FALSE
"1300-001","M1",NA,1153.94736842105,NA,NA,NA,NA,2,FALSE,FALSE
"1302-002","M1",139771.379649105,623.076923076923,24923.0769230769,40,224.324436473873,17.8313163865493,2,FALSE,FALSE
"1302-002","M2",1481465.61835954,623.076923076923,186923.076923077,300,2377.6608689721,12.6174427949304,2,FALSE,FALSE
"1302-002","M3",455933.450063749,623.076923076923,93461.5384615385,150,731.745043312189,20.4989430910302,2,FALSE,FALSE
"1308-001","M2",385548.852564103,623.076923076923,46730.7692307692,75,618.782109053498,12.1205831427029,2,FALSE,FALSE
"1310-002","M1",130707.692307692,623.076923076923,49846.1538461538,80,209.777777777778,38.1355932203389,2,FALSE,FALSE
"1312-001","M2",534756.306089744,623.076923076923,186923.076923077,300,858.250861625515,34.9548148931426,3,FALSE,FALSE
"1314-001","M1",NA,623.076923076923,56076.9230769231,90,NA,NA,3,FALSE,FALSE
"1314-002","M2",176361.596153846,623.076923076923,31153.8461538461,50,283.049475308642,17.6647562923334,2,FALSE,FALSE
"1316-001","M2",830061.769230769,623.076923076923,249230.769230769,400,1332.19790123457,30.0255689961164,2,FALSE,FALSE
"1317-001","M1",302472.222092364,623.076923076923,124615.384615385,200,485.449245333424,41.1989516767366,3,FALSE,FALSE
"1318-001","M1",NA,623.076923076923,62307.6923076923,100,NA,NA,3,FALSE,FALSE
"1319-001","M1",333677.739056524,623.076923076923,74769.2307692308,120,535.532173794421,22.40761729585,2,FALSE,FALSE
"1320-001","M1",656147.421483213,623.076923076923,149538.461538462,240,1053.07610855331,22.7903755531694,3,FALSE,FALSE
"1321-001","M1",416184.827406502,623.076923076923,186923.076923077,300,667.950957565992,44.9134770452606,3,FALSE,FALSE
"1322-001","M2",375821.879744184,947.773496802306,75821.8797441845,80,396.531324216356,20.1749509091368,2,FALSE,FALSE
"1324-001","M1",1597826.97263635,623.076923076923,31153.8461538461,50,2564.41365978674,1.94976344043332,5,FALSE,FALSE
"1324-003","M1",192632.991987179,623.076923076923,31153.8461538461,50,309.164061213992,16.172643030909,3,FALSE,FALSE
"1325-001","M1",74769.2307692308,623.076923076923,74769.2307692308,120,120,100,1,FALSE,FALSE
"1326-001","M1",NA,623.076923076923,NA,NA,NA,NA,1,FALSE,FALSE
"1326-001","M2",NA,623.076923076923,NA,NA,NA,NA,4,FALSE,FALSE
"1327-001","M1",254069.638759031,623.076923076923,124615.384615385,200,407.76608689721,49.0477277112101,2,FALSE,FALSE
"1329-001","M1",93461.5384615385,623.076923076923,93461.5384615385,150,150,100,1,FALSE,FALSE
"1329-001","M2",892463.869528262,623.076923076923,37384.6153846154,60,1432.34942023054,4.1889220013328,3,FALSE,FALSE
"1330-001","M1",51161.5384615385,623.076923076923,12461.5384615385,20,82.1111111111111,24.3572395128552,2,FALSE,FALSE
"1331-001","M2",796449.446451339,623.076923076923,62307.6923076923,100,1278.25219800832,7.82318232316069,3,FALSE,FALSE
"1332-001","M3",4135277.82830429,623.076923076923,186923.076923077,300,6636.86565036492,4.52020600994846,3,FALSE,FALSE
"1333-001","M1",76067.8184834963,623.076923076923,31153.8461538461,50,122.084153121661,40.9553563845206,3,FALSE,FALSE
"1334-001","M1",221076.850297493,623.076923076923,31153.8461538461,50,354.814698008322,14.0918626766773,3,FALSE,FALSE
"1335-005","M1",326343.604441139,623.076923076923,31153.8461538461,50,523.761340461088,9.54633267815892,3,FALSE,FALSE
"1336-001","M1",285695.492495848,623.076923076923,93461.5384615385,150,458.523629931609,32.7136902458818,2,FALSE,FALSE
"1336-001","M4",829622.377815555,623.076923076923,199384.615384615,320,1331.49270513608,24.0331771075904,3,FALSE,FALSE
"1337-001","M3",127168.269230769,623.076923076923,6230.76923076923,10,204.097222222222,4.89962572303504,2,FALSE,FALSE
"1339-001","M2",31153.8461538461,623.076923076923,31153.8461538461,50,50,100,1,FALSE,FALSE
"1340-001","M1",2283869.74517688,623.076923076923,373846.153846154,600,3665.469961395,16.3689787754161,3,FALSE,FALSE
"1341-001","M2",62307.6923076923,623.076923076923,62307.6923076923,100,100,100,1,FALSE,FALSE
"1342-001","M2",1241915.85143768,623.076923076923,311538.461538462,500,1993.19828008517,25.0853116318481,3,FALSE,FALSE
"1356-001","M4",1705418.0698916,623.076923076923,249230.769230769,400,2737.09072945565,14.6140570239537,4,FALSE,FALSE
"1356-002","M1",709007.915143788,623.076923076923,62307.6923076923,100,1137.91393788509,8.7880108214386,3,FALSE,FALSE
"1361-005","M1",83947.3937033431,839.473937033431,83947.3937033431,100,100,100,1,FALSE,FALSE
"1361-005","M2",419736.968516715,839.473937033431,419736.968516715,500,500,100,1,FALSE,FALSE
"1362-001","M1",133399.038461538,623.076923076923,12461.5384615385,20,214.097222222222,9.34155043788518,2,FALSE,FALSE
"1366-001","M1",NA,623.076923076923,NA,NA,NA,NA,2,FALSE,FALSE
"1369-001","M2",444569.711538462,623.076923076923,311538.461538462,500,713.506944444444,70.0764027446591,2,FALSE,FALSE
"1370-001","M1",1330285.23589744,623.076923076923,1059230.76923077,1700,2135.0256872428,79.6243347402252,2,FALSE,FALSE
"1371-001","M1",603960.48958776,623.076923076923,448615.384615385,720,969.319304276652,74.2789292262465,2,FALSE,FALSE
"1372-001","M1",63275.4662133447,623.076923076923,37384.6153846154,60,101.553217379442,59.0823230895943,2,FALSE,FALSE
"1374-001","M1",333677.739056524,623.076923076923,74769.2307692308,120,535.532173794421,22.40761729585,2,FALSE,FALSE
"1374-001","M2",500516.608584786,623.076923076923,112153.846153846,180,803.298260691631,22.40761729585,2,FALSE,FALSE
"1375-001","M1",356665.268168296,623.076923076923,149538.461538462,240,572.425739035537,41.9268358554891,2,FALSE,FALSE
"1376-001","M1",249230.769230769,623.076923076923,249230.769230769,400,400,100,1,FALSE,FALSE
"1377-001","M1",71266.4237179487,623.076923076923,37384.6153846154,60,114.37821090535,52.457543727145,2,FALSE,FALSE
"1378-001","M3",20986.8484258358,839.473937033431,20986.8484258358,25,25,100,1,FALSE,FALSE
"1379-001","M3",184716.346153846,623.076923076923,112153.846153846,180,296.458333333333,60.7167955024596,2,FALSE,FALSE
"1380-001","M2",269434.498937527,623.076923076923,62307.6923076923,100,432.425739035537,23.1253579453979,2,FALSE,FALSE
"1380-001","M3",206329.326923077,623.076923076923,24923.0769230769,40,331.145833333333,12.0792702107581,2,FALSE,FALSE
"1381-001","M1",109794.172545686,623.076923076923,6230.76923076923,10,176.212869517768,5.67495440450316,2,FALSE,FALSE
"1381-001","M2",104674.009349766,623.076923076923,12461.5384615385,20,167.995323647773,11.9050932881518,3,FALSE,FALSE
"1381-001","M3",193697.494262644,623.076923076923,12461.5384615385,20,310.872521656095,6.43350524950068,2,FALSE,FALSE
"1381-001","M4",179300.4079898,623.076923076923,49846.1538461538,80,287.76608689721,27.800357179884,2,FALSE,FALSE
"1382-001","M1",353761.946451339,623.076923076923,224307.692307692,360,567.76608689721,63.4063936378037,2,FALSE,FALSE
"1382-001","M2",214265.588610285,623.076923076923,149538.461538462,240,343.883043448605,69.7911701586615,2,FALSE,FALSE
"1384-001","M1",NA,623.076923076923,62307.6923076923,100,NA,NA,2,FALSE,FALSE
"1384-001","M2",75784.6153846154,623.076923076923,62307.6923076923,100,121.62962962963,82.2168087697929,2,FALSE,FALSE
"1384-003","M1",31153.8461538461,623.076923076923,31153.8461538461,50,50,100,1,FALSE,FALSE
"1384-003","M2",1025956.29409265,623.076923076923,249230.769230769,400,1646.59652138326,24.292532797529,2,FALSE,FALSE
"1385-001","M1",124615.384615385,623.076923076923,124615.384615385,200,200,100,1,FALSE,FALSE
"1385-001","M2",117438.277069597,623.076923076923,62307.6923076923,100,188.481185420341,53.0556934778318,2,FALSE,FALSE
"1386-001","M1",151885.023374416,623.076923076923,22430.7692307692,36,243.76608689721,14.7682561008498,2,FALSE,FALSE
"1388-001","M2",177775.874203145,623.076923076923,22430.7692307692,36,285.319304276653,12.6174427949304,2,FALSE,FALSE
"1388-003","M1",548790.419719507,623.076923076923,269169.230769231,432,880.774747697975,49.0477277112101,2,FALSE,FALSE
"1389-001","M2",93461.5384615385,623.076923076923,93461.5384615385,150,150,100,1,FALSE,FALSE
"1389-001","M3",174344.711538462,623.076923076923,109038.461538462,175,279.8125,62.5418807236989,2,FALSE,FALSE
"1389-001","M5",823456.294092648,623.076923076923,46730.7692307692,75,1321.59652138326,5.67495440450316,2,FALSE,FALSE
"1390-001","M1",NA,623.076923076923,NA,NA,NA,NA,1,FALSE,FALSE
"1390-001","M2",428798.076923077,623.076923076923,186923.076923077,300,688.194444444444,43.5923309788093,2,FALSE,FALSE
"1391-001","M1",178332.634084148,623.076923076923,74769.2307692308,120,286.212869517768,41.9268358554891,2,FALSE,FALSE
"1393-001","M1",345457.211538462,623.076923076923,149538.461538462,240,554.4375,43.2871153195806,2,FALSE,FALSE
"1394-001","M1",62307.6923076923,623.076923076923,62307.6923076923,100,100,100,1,FALSE,FALSE
"1395-001","M1",249230.769230769,623.076923076923,249230.769230769,400,400,100,1,FALSE,FALSE
"1396-001","M1",217195.958974359,623.076923076923,62307.6923076923,100,348.586106995885,28.687316560548,2,FALSE,FALSE
"1398-001","M3",460809.335826605,623.076923076923,134584.615384615,216,739.57053898097,29.2061390516744,2,FALSE,FALSE
"1399-001","M1",134584.615384615,623.076923076923,134584.615384615,216,216,100,1,FALSE,FALSE
"1401-001","M2",19059.8290598291,623.076923076923,11215.3846153846,18,30.5898491083676,58.8430493273542,2,FALSE,FALSE
"1402-001","M2",671579.149626745,839.473937033431,671579.149626745,800,800,100,1,FALSE,FALSE
"1402-002","M1",463131.99320017,623.076923076923,74769.2307692308,120,743.298260691631,16.1442594912493,2,FALSE,FALSE
"1403-001","M2",690343.00722482,623.076923076923,224307.692307692,360,1107.95791282996,32.4922089396414,2,FALSE,FALSE
"1403-003","M1",30221.0617332035,839.473937033431,30221.0617332035,36,36,100,1,FALSE,FALSE
"1403-003","M2",319531.333239592,839.473937033431,181326.370399221,216,380.632821512917,56.747602359002,2,FALSE,FALSE
"1408-001","M1",46456.228956229,464.56228956229,46456.228956229,100,100,100,1,FALSE,FALSE
"1410-002","M1",519053.903846154,623.076923076923,373846.153846154,600,833.049475308642,72.0245336902351,2,FALSE,FALSE
"1412-001","M1",12461.5384615385,623.076923076923,12461.5384615385,20,20,100,1,FALSE,FALSE
"1412-001","M4",732980.769230769,623.076923076923,249230.769230769,400,1176.38888888889,34.0023612750885,2,FALSE,FALSE
"1413-001","M1",6230.76923076923,623.076923076923,6230.76923076923,10,10,100,1,FALSE,FALSE
"1413-001","M2",224307.692307692,623.076923076923,224307.692307692,360,360,100,1,FALSE,FALSE
"1414-001","M1",12461.5384615385,623.076923076923,12461.5384615385,20,20,100,1,FALSE,FALSE
"1414-001","M3",236492.307692308,623.076923076923,74769.2307692308,120,379.555555555556,31.615925058548,2,FALSE,FALSE
"1415-001","M1",878635.89681258,623.076923076923,24923.0769230769,40,1410.15637760044,2.83656484028141,3,FALSE,FALSE
"1415-001","M3",NA,623.076923076923,37384.6153846154,60,NA,NA,3,FALSE,FALSE
"1415-003","M1",292658.507692308,623.076923076923,149538.461538462,240,469.698839506173,51.0965707840217,3,FALSE,FALSE
"1417-001","M3",3881213.28499788,623.076923076923,1009384.61538462,1620,6229.10774135462,26.0069349779412,4,FALSE,FALSE
"1418-001","M3",718477.436945348,623.076923076923,186923.076923077,300,1153.11193583821,26.0165549133724,3,FALSE,FALSE
"1418-004","M2",336461.538461538,623.076923076923,336461.538461538,540,540,100,1,FALSE,FALSE
"1418-004","M3",1660839.63746706,623.076923076923,336461.538461538,540,2665.54509716936,20.2585205019958,3,FALSE,FALSE
"1418-005","M1",197076.923076923,623.076923076923,62307.6923076923,100,316.296296296297,31.615925058548,2,FALSE,FALSE
"1418-005","M3",1025956.29409265,623.076923076923,249230.769230769,400,1646.59652138326,24.292532797529,2,FALSE,FALSE
"1419-001","M4",534997.902252444,623.076923076923,224307.692307692,360,858.638608553305,41.9268358554891,2,FALSE,FALSE
"1421-001","M2",1564368.45366199,623.076923076923,373846.153846154,600,2510.71480217357,23.8975768765361,3,FALSE,FALSE
"1421-001","M4",6230.76923076923,623.076923076923,6230.76923076923,10,10,100,1,FALSE,FALSE
"1423-001","M1",37384.6153846154,623.076923076923,37384.6153846154,60,60,100,1,FALSE,FALSE
"1425-001","M2",4755510.83969401,623.076923076923,523384.615384615,840,7632.30134765705,11.005854744688,3,FALSE,FALSE
"1426-001","M4",4192554.76923077,623.076923076923,1869230.76923077,3000,6728.79160493827,44.5845283393573,2,FALSE,FALSE
"1427-001","M1",62307.6923076923,623.076923076923,62307.6923076923,100,100,100,1,FALSE,FALSE
"1428-002","M1",445831.58521037,623.076923076923,186923.076923077,300,715.532173794421,41.9268358554891,2,FALSE,FALSE
"1430-001","M5",691794.668083298,623.076923076923,186923.076923077,300,1110.28773889912,27.0200227823337,2,FALSE,FALSE
"1431-001","M3",206498.333361666,623.076923076923,149538.461538462,240,331.417078234773,72.4163043372153,2,FALSE,FALSE
"1432-001","M2",805138.692307692,623.076923076923,224307.692307692,360,1292.19790123457,27.8595097280421,2,FALSE,FALSE
"1434-001","M1",675346.157856637,623.076923076923,124615.384615385,200,1083.88889532547,18.4520757489581,3,FALSE,FALSE
"1435-001","M3",1403116.78368041,623.076923076923,471046.153846154,756,2251.91582565992,33.571414676588,2,FALSE,FALSE
"1436-001","M1",171134.090947726,623.076923076923,93461.5384615385,150,274.659652138326,54.6130452114808,2,FALSE,FALSE
"1437-001","M2",264038.869528262,623.076923076923,134584.615384615,216,423.766086897211,50.9715162866238,2,FALSE,FALSE
"1438-001","M3",456324.671605313,623.076923076923,99692.3076923077,160,732.372929736923,21.8467932802314,4,FALSE,FALSE
"1439-001","M4",223299.72,623.076923076923,99692.3076923077,160,358.382266666667,44.6450661435257,3,FALSE,FALSE
"1441-001","M1",76704.7785805355,623.076923076923,24923.0769230769,40,123.106434758884,32.4922089396414,2,FALSE,FALSE
"1442-001","M1",249230.769230769,623.076923076923,249230.769230769,400,400,100,1,FALSE,FALSE
"1443-001","M1",333677.739056524,623.076923076923,74769.2307692308,120,535.532173794421,22.40761729585,2,FALSE,FALSE
"1444-001","M1",595701.631959201,623.076923076923,77884.6153846154,125,956.064347588842,13.0744337779403,2,FALSE,FALSE
"1446-001","M1",611278.555036124,623.076923076923,93461.5384615385,150,981.064347588842,15.2895169790498,2,FALSE,FALSE
"1447-001","M1",279960.48958776,623.076923076923,124615.384615385,200,449.319304276653,44.5117755004929,2,FALSE,FALSE
"1448-001","M3",621236.37953602,623.076923076923,498461.538461538,800,997.046041230649,80.2370168395197,4,FALSE,FALSE
"1450-001","M2",1007490.06978326,623.076923076923,249230.769230769,400,1616.95937125708,24.7377891560149,4,FALSE,FALSE
"1452-001","M1",311538.461538462,623.076923076923,311538.461538462,500,500,100,1,FALSE,FALSE
"1454-001","M2",318832.446344303,623.076923076923,37384.6153846154,60,511.7063953674,11.7254739325508,3,FALSE,FALSE
"1455-001","M2",101627.855503612,623.076923076923,49846.1538461538,80,163.106434758884,49.0477277112101,2,FALSE,FALSE
"1455-001","M3",149538.461538462,623.076923076923,149538.461538462,240,240,100,1,FALSE,FALSE
"1456-001","M2",445831.58521037,623.076923076923,186923.076923077,300,715.532173794421,41.9268358554891,2,FALSE,FALSE
"1456-001","M3",55992.0979175521,623.076923076923,24923.0769230769,40,89.8638608553305,44.5117755004929,2,FALSE,FALSE
"1456-002","M1",829355.478113048,623.076923076923,311538.461538462,500,1331.06434758884,37.5639240060577,2,FALSE,FALSE
"1457-001","M3",214844.711538462,623.076923076923,149538.461538462,240,344.8125,69.6030451332246,2,FALSE,FALSE
"1457-001","M4",460228.671483213,623.076923076923,149538.461538462,240,738.638608553305,32.4922089396414,2,FALSE,FALSE
"1458-001","M2",63553.8461538461,623.076923076923,63553.8461538461,102,102,100,1,FALSE,FALSE
"1458-001","M3",NA,623.076923076923,0,0,NA,NA,3,FALSE,FALSE
"1459-001","M1",198342.170502889,623.076923076923,49846.1538461538,80,318.326940313278,25.1313947607667,3,FALSE,FALSE
"1460-001","M1",205360.909137272,623.076923076923,112153.846153846,180,329.591582565992,54.6130452114808,2,FALSE,FALSE
"1461-001","M1",398888.753081173,623.076923076923,62307.6923076923,100,640.191825932747,15.6203181529695,2,FALSE,FALSE
"1461-001","M2",12461.5384615385,623.076923076923,12461.5384615385,20,20,100,1,FALSE,FALSE
"1462-001","M1",68496.0138461539,623.076923076923,33646.1538461538,54,109.931874074074,49.1213312379391,2,FALSE,FALSE
"1463-001","M1",57044.6969825754,623.076923076923,31153.8461538461,50,91.5532173794421,54.6130452114808,2,FALSE,FALSE
"1463-001","M3",695062.354441139,623.076923076923,436153.846153846,700,1115.53217379442,62.7503192148182,2,FALSE,FALSE
"1464-001","M1",57528.5839354016,623.076923076923,18692.3076923077,30,92.3298260691631,32.4922089396414,2,FALSE,FALSE
"1465-001","M2",2052760.83977901,623.076923076923,810000,1300,3294.55443421322,39.4590535976515,2,FALSE,FALSE
"1466-001","M1",670716.346153846,623.076923076923,598153.846153846,960,1076.45833333333,89.1813431391523,2,FALSE,FALSE
"1467-001","M1",37384.6153846154,623.076923076923,37384.6153846154,60,60,100,1,FALSE,FALSE
"1467-001","M4",62307.6923076923,623.076923076923,62307.6923076923,100,100,100,1,FALSE,FALSE
"1470-001","M1",1663549.82575436,623.076923076923,498461.538461538,800,2669.89478207489,29.9637276109542,2,FALSE,FALSE
"1470-001","M3",299076.923076923,623.076923076923,299076.923076923,480,480,100,1,FALSE,FALSE
"1471-001","M1",570446.969825755,623.076923076923,311538.461538462,500,915.532173794421,54.6130452114808,2,FALSE,FALSE
"1472-001","M1",12461.5384615385,623.076923076923,12461.5384615385,20,20,100,1,FALSE,FALSE
"1472-001","M2",NA,623.076923076923,74769.2307692308,120,NA,NA,3,FALSE,FALSE
"1474-001","M1",2679828.38079048,623.076923076923,996923.076923077,1600,4300.95912966374,37.2010045146626,3,FALSE,FALSE
"1476-007","M1",771886.655333617,623.076923076923,124615.384615385,200,1238.83043448605,16.1442594912493,3,FALSE,FALSE
"1477-001","M1",NA,623.076923076923,NA,NA,NA,NA,3,FALSE,FALSE
