"region","item_name","vill_price","dis_price"
"Dar es Salaam","Local brews",NA,NA
"Dar es Salaam","Local brews",NA,NA
"Dar es Salaam","Local brews",NA,NA
"Dar es Salaam","Local brews",NA,NA
"Dar es Salaam","Local brews",NA,NA
"Dar es Salaam","Local brews",NA,NA
"Dar es Salaam","Local brews",NA,NA
"Dar es Salaam","Local brews",NA,NA
"Dar es Salaam","Local brews",NA,NA
"Dar es Salaam","Local brews",NA,NA
"Dar es Salaam","Local brews",NA,NA
"Dar es Salaam","Local brews",NA,NA
"Dar es Salaam","Local brews",1000,NA
"Dar es Salaam","Local brews",NA,NA
"Dar es Salaam","Local brews",NA,NA
"Dar es Salaam","Local brews",NA,NA
"Dar es Salaam","Sorghum (flour)",1000,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",1300,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",3000,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",1300,NA
"Dar es Salaam","Sorghum (flour)",1200,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",1600,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",3000,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",2000,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",1500,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Sorghum (flour)",NA,NA
"Dar es Salaam","Cooking oil",3000,NA
"Dar es Salaam","Cooking oil",2500,NA
"Dar es Salaam","Cooking oil",2000,NA
"Dar es Salaam","Cooking oil",2857.14285714286,NA
"Dar es Salaam","Cooking oil",3000,NA
"Dar es Salaam","Cooking oil",NA,NA
"Dar es Salaam","Cooking oil",3500,NA
"Dar es Salaam","Cooking oil",3000,NA
"Dar es Salaam","Cooking oil",3000,NA
"Dar es Salaam","Cooking oil",2800,NA
"Dar es Salaam","Cooking oil",2857.14285714286,NA
"Dar es Salaam","Cooking oil",3000,NA
"Dar es Salaam","Cooking oil",NA,NA
"Dar es Salaam","Cooking oil",2400,NA
"Dar es Salaam","Cooking oil",3400,NA
"Dar es Salaam","Cooking oil",3428.57142857143,NA
"Dar es Salaam","Cooking oil",3000,NA
"Dar es Salaam","Cooking oil",3000,NA
"Dar es Salaam","Cooking oil",2600,NA
"Dar es Salaam","Cooking oil",2571.42857142857,NA
"Dar es Salaam","Cooking oil",2857.14285714286,NA
"Dar es Salaam","Cooking oil",2857.14285714286,NA
"Dar es Salaam","Cooking oil",NA,NA
"Dar es Salaam","Cooking oil",3428.57142857143,NA
"Dar es Salaam","Cooking oil",2500,NA
"Dar es Salaam","Cooking oil",2400,NA
"Dar es Salaam","Cooking oil",2400,NA
"Dar es Salaam","Cooking oil",3428.57142857143,NA
"Dar es Salaam","Cooking oil",3428.57142857143,NA
"Dar es Salaam","Cooking oil",3500,NA
"Dar es Salaam","Cooking oil",3000,NA
"Dar es Salaam","Cooking oil",3000,NA
"Dar es Salaam","Cooking oil",2800,NA
"Dar es Salaam","Cooking oil",3142.85714285714,NA
"Dar es Salaam","Cooking oil",3428.57142857143,NA
"Dar es Salaam","Cooking oil",2600,NA
"Dar es Salaam","Cooking oil",4000,2200
"Dar es Salaam","Cooking oil",2400,NA
"Dar es Salaam","Cooking oil",NA,NA
"Dar es Salaam","Cooking oil",2571.42857142857,NA
"Dar es Salaam","Cooking oil",NA,NA
"Dar es Salaam","Cooking oil",2200,NA
"Dar es Salaam","Cooking oil",300,NA
"Dar es Salaam","Cooking oil",2857.14285714286,NA
"Dar es Salaam","Cooking oil",2600,NA
"Dar es Salaam","Cooking oil",3000,NA
"Dar es Salaam","Cooking oil",2571.42857142857,NA
"Dar es Salaam","Cooking oil",2571.42857142857,NA
"Dar es Salaam","Cooking oil",3000,NA
"Dar es Salaam","Cooking oil",4000,NA
"Dar es Salaam","Cooking oil",4615.38461538462,NA
"Dar es Salaam","Cooking oil",3000,NA
"Dar es Salaam","Cooking oil",3500,NA
"Dar es Salaam","Cooking oil",3000,3000
"Dar es Salaam","Cooking oil",2400,NA
"Dar es Salaam","Cooking oil",NA,3428.57142857143
"Dar es Salaam","Cooking oil",2000,NA
"Dar es Salaam","Cooking oil",3428.57142857143,NA
"Dar es Salaam","Cooking oil",3000,NA
"Dar es Salaam","Cooking oil",3428.57142857143,NA
"Dar es Salaam","Cooking oil",3000,NA
"Dar es Salaam","Cooking oil",2800,NA
"Dar es Salaam","Cooking oil",4000,NA
"Dar es Salaam","Cooking oil",2400,NA
"Dar es Salaam","Cooking oil",NA,NA
"Dar es Salaam","Cooking oil",3000,NA
"Dar es Salaam","Spinach",1000,NA
"Dar es Salaam","Spinach",666.666666666667,NA
"Dar es Salaam","Spinach",975.609756097561,NA
"Dar es Salaam","Spinach",481.927710843374,NA
"Dar es Salaam","Spinach",689.655172413793,NA
"Dar es Salaam","Spinach",NA,NA
"Dar es Salaam","Spinach",789.473684210526,NA
"Dar es Salaam","Spinach",1333.33333333333,NA
"Dar es Salaam","Spinach",722.89156626506,NA
"Dar es Salaam","Spinach",937.5,NA
"Dar es Salaam","Spinach",857.142857142857,NA
"Dar es Salaam","Spinach",555.555555555556,NA
"Dar es Salaam","Spinach",NA,NA
"Dar es Salaam","Spinach",754.716981132075,NA
"Dar es Salaam","Spinach",869.565217391304,NA
"Dar es Salaam","Spinach",666.666666666667,NA
"Dar es Salaam","Spinach",1052.63157894737,NA
"Dar es Salaam","Spinach",740.740740740741,NA
"Dar es Salaam","Spinach",571.428571428571,NA
"Dar es Salaam","Spinach",483.870967741935,NA
"Dar es Salaam","Spinach",781.25,NA
"Dar es Salaam","Spinach",759.493670886076,NA
"Dar es Salaam","Spinach",NA,NA
"Dar es Salaam","Spinach",NA,NA
"Dar es Salaam","Spinach",952.380952380952,NA
"Dar es Salaam","Spinach",370.37037037037,NA
"Dar es Salaam","Spinach",555.555555555556,NA
"Dar es Salaam","Spinach",757.575757575758,NA
"Dar es Salaam","Spinach",800,NA
"Dar es Salaam","Spinach",833.333333333333,NA
"Dar es Salaam","Spinach",2307.69230769231,NA
"Dar es Salaam","Spinach",1012.6582278481,NA
"Dar es Salaam","Spinach",571.428571428571,NA
"Dar es Salaam","Spinach",625,NA
"Dar es Salaam","Spinach",NA,NA
"Dar es Salaam","Spinach",666.666666666667,NA
"Dar es Salaam","Spinach",571.428571428571,428.571428571429
"Dar es Salaam","Spinach",357.142857142857,NA
"Dar es Salaam","Spinach",NA,NA
"Dar es Salaam","Spinach",526.315789473684,NA
"Dar es Salaam","Spinach",NA,NA
"Dar es Salaam","Spinach",869.565217391304,NA
"Dar es Salaam","Spinach",888.888888888889,NA
"Dar es Salaam","Spinach",810.810810810811,NA
"Dar es Salaam","Spinach",779.220779220779,NA
"Dar es Salaam","Spinach",612.244897959184,NA
"Dar es Salaam","Spinach",769.230769230769,NA
"Dar es Salaam","Spinach",483.870967741935,NA
"Dar es Salaam","Spinach",1666.66666666667,NA
"Dar es Salaam","Spinach",800,NA
"Dar es Salaam","Spinach",937.5,NA
"Dar es Salaam","Spinach",9090.90909090909,NA
"Dar es Salaam","Spinach",833.333333333333,NA
"Dar es Salaam","Spinach",600,571.428571428571
"Dar es Salaam","Spinach",357.142857142857,NA
"Dar es Salaam","Spinach",NA,655.737704918033
"Dar es Salaam","Spinach",937.5,NA
"Dar es Salaam","Spinach",634.920634920635,NA
"Dar es Salaam","Spinach",833.333333333333,NA
"Dar es Salaam","Spinach",526.315789473684,NA
"Dar es Salaam","Spinach",625,NA
"Dar es Salaam","Spinach",1111.11111111111,NA
"Dar es Salaam","Spinach",833.333333333333,NA
"Dar es Salaam","Spinach",500,NA
"Dar es Salaam","Spinach",NA,NA
"Dar es Salaam","Spinach",588.235294117647,NA
"Dar es Salaam","Beef",5000,NA
"Dar es Salaam","Beef",5500,NA
"Dar es Salaam","Beef",5600,NA
"Dar es Salaam","Beef",5600,NA
"Dar es Salaam","Beef",6000,NA
"Dar es Salaam","Beef",NA,NA
"Dar es Salaam","Beef",4600,NA
"Dar es Salaam","Beef",5500,NA
"Dar es Salaam","Beef",5000,NA
"Dar es Salaam","Beef",5000,NA
"Dar es Salaam","Beef",5500,NA
"Dar es Salaam","Beef",5500,NA
"Dar es Salaam","Beef",NA,NA
"Dar es Salaam","Beef",5000,NA
"Dar es Salaam","Beef",4500,NA
"Dar es Salaam","Beef",6000,NA
"Dar es Salaam","Beef",5000,NA
"Dar es Salaam","Beef",600,NA
"Dar es Salaam","Beef",5000,NA
"Dar es Salaam","Beef",4500,NA
"Dar es Salaam","Beef",6000,NA
"Dar es Salaam","Beef",6000,NA
"Dar es Salaam","Beef",NA,NA
"Dar es Salaam","Beef",NA,NA
"Dar es Salaam","Beef",5500,NA
"Dar es Salaam","Beef",5500,NA
"Dar es Salaam","Beef",5000,NA
"Dar es Salaam","Beef",6000,NA
"Dar es Salaam","Beef",5000,NA
"Dar es Salaam","Beef",5000,NA
"Dar es Salaam","Beef",6000,NA
"Dar es Salaam","Beef",5000,NA
"Dar es Salaam","Beef",5500,NA
"Dar es Salaam","Beef",6000,NA
"Dar es Salaam","Beef",NA,NA
"Dar es Salaam","Beef",5000,NA
"Dar es Salaam","Beef",6000,5500
"Dar es Salaam","Beef",5200,NA
"Dar es Salaam","Beef",NA,NA
"Dar es Salaam","Beef",4400,NA
"Dar es Salaam","Beef",NA,NA
"Dar es Salaam","Beef",5000,NA
"Dar es Salaam","Beef",600,NA
"Dar es Salaam","Beef",5500,NA
"Dar es Salaam","Beef",6000,NA
"Dar es Salaam","Beef",6000,NA
"Dar es Salaam","Beef",5500,NA
"Dar es Salaam","Beef",4800,NA
"Dar es Salaam","Beef",5600,NA
"Dar es Salaam","Beef",6000,NA
"Dar es Salaam","Beef",6000,NA
"Dar es Salaam","Beef",5000,NA
"Dar es Salaam","Beef",6000,NA
"Dar es Salaam","Beef",5600,5500
"Dar es Salaam","Beef",5000,NA
"Dar es Salaam","Beef",NA,6000
"Dar es Salaam","Beef",5500,NA
"Dar es Salaam","Beef",6000,NA
"Dar es Salaam","Beef",600,NA
"Dar es Salaam","Beef",6000,NA
"Dar es Salaam","Beef",5500,NA
"Dar es Salaam","Beef",5000,NA
"Dar es Salaam","Beef",5500,NA
"Dar es Salaam","Beef",NA,NA
"Dar es Salaam","Beef",NA,NA
"Dar es Salaam","Beef",7000,NA
"Dar es Salaam","Coconuts",1250,NA
"Dar es Salaam","Coconuts",1400,NA
"Dar es Salaam","Coconuts",1400,NA
"Dar es Salaam","Coconuts",1000,NA
"Dar es Salaam","Coconuts",819.672131147541,NA
"Dar es Salaam","Coconuts",NA,NA
"Dar es Salaam","Coconuts",1093.75,NA
"Dar es Salaam","Coconuts",1454.54545454545,NA
"Dar es Salaam","Coconuts",1043.47826086957,NA
"Dar es Salaam","Coconuts",1308.41121495327,NA
"Dar es Salaam","Coconuts",1250,NA
"Dar es Salaam","Coconuts",1428.57142857143,NA
"Dar es Salaam","Coconuts",NA,NA
"Dar es Salaam","Coconuts",1176.47058823529,NA
"Dar es Salaam","Coconuts",833.333333333333,NA
"Dar es Salaam","Coconuts",1428.57142857143,NA
"Dar es Salaam","Coconuts",600,NA
"Dar es Salaam","Coconuts",1190.47619047619,NA
"Dar es Salaam","Coconuts",909.090909090909,NA
"Dar es Salaam","Coconuts",1176.47058823529,NA
"Dar es Salaam","Coconuts",2000,NA
"Dar es Salaam","Coconuts",879.120879120879,NA
"Dar es Salaam","Coconuts",NA,NA
"Dar es Salaam","Coconuts",1282.05128205128,NA
"Dar es Salaam","Coconuts",2000,NA
"Dar es Salaam","Coconuts",1176.47058823529,NA
"Dar es Salaam","Coconuts",1136.36363636364,NA
"Dar es Salaam","Coconuts",1666.66666666667,NA
"Dar es Salaam","Coconuts",1250,NA
"Dar es Salaam","Coconuts",1147.54098360656,NA
"Dar es Salaam","Coconuts",1454.54545454545,NA
"Dar es Salaam","Coconuts",344.827586206897,NA
"Dar es Salaam","Coconuts",937.5,NA
"Dar es Salaam","Coconuts",980.392156862745,NA
"Dar es Salaam","Coconuts",1250,NA
"Dar es Salaam","Coconuts",1600,NA
"Dar es Salaam","Coconuts",1076.92307692308,923.076923076923
"Dar es Salaam","Coconuts",1086.95652173913,NA
"Dar es Salaam","Coconuts",NA,NA
"Dar es Salaam","Coconuts",1075.2688172043,NA
"Dar es Salaam","Coconuts",NA,NA
"Dar es Salaam","Coconuts",1250,NA
"Dar es Salaam","Coconuts",1777.77777777778,NA
"Dar es Salaam","Coconuts",933.333333333333,NA
"Dar es Salaam","Coconuts",1052.63157894737,NA
"Dar es Salaam","Coconuts",1219.51219512195,NA
"Dar es Salaam","Coconuts",1041.66666666667,NA
"Dar es Salaam","Coconuts",980.392156862745,NA
"Dar es Salaam","Coconuts",1250,NA
"Dar es Salaam","Coconuts",1666.66666666667,NA
"Dar es Salaam","Coconuts",746.268656716418,NA
"Dar es Salaam","Coconuts",1166.66666666667,NA
"Dar es Salaam","Coconuts",1000,NA
"Dar es Salaam","Coconuts",1111.11111111111,727.272727272727
"Dar es Salaam","Coconuts",1052.63157894737,NA
"Dar es Salaam","Coconuts",NA,784.313725490196
"Dar es Salaam","Coconuts",1346.15384615385,NA
"Dar es Salaam","Coconuts",816.326530612245,NA
"Dar es Salaam","Coconuts",1333.33333333333,NA
"Dar es Salaam","Coconuts",800,NA
"Dar es Salaam","Coconuts",1120,NA
"Dar es Salaam","Coconuts",1333.33333333333,NA
"Dar es Salaam","Coconuts",1153.84615384615,NA
"Dar es Salaam","Coconuts",600,NA
"Dar es Salaam","Coconuts",NA,NA
"Dar es Salaam","Coconuts",714.285714285714,NA
"Dar es Salaam","Ripe bananas",1333.33333333333,NA
"Dar es Salaam","Ripe bananas",1600,NA
"Dar es Salaam","Ripe bananas",NA,NA
"Dar es Salaam","Ripe bananas",909.090909090909,NA
"Dar es Salaam","Ripe bananas",1333.33333333333,NA
"Dar es Salaam","Ripe bananas",NA,NA
"Dar es Salaam","Ripe bananas",1379.31034482759,NA
"Dar es Salaam","Ripe bananas",2142.85714285714,NA
"Dar es Salaam","Ripe bananas",1538.46153846154,NA
"Dar es Salaam","Ripe bananas",862.068965517241,NA
"Dar es Salaam","Ripe bananas",1538.46153846154,NA
"Dar es Salaam","Ripe bananas",NA,NA
"Dar es Salaam","Ripe bananas",NA,NA
"Dar es Salaam","Ripe bananas",NA,NA
"Dar es Salaam","Ripe bananas",1250,NA
"Dar es Salaam","Ripe bananas",1153.84615384615,NA
"Dar es Salaam","Ripe bananas",1428.57142857143,NA
"Dar es Salaam","Ripe bananas",1315.78947368421,NA
"Dar es Salaam","Ripe bananas",666.666666666667,NA
"Dar es Salaam","Ripe bananas",1000,NA
"Dar es Salaam","Ripe bananas",1538.46153846154,NA
"Dar es Salaam","Ripe bananas",1290.32258064516,NA
"Dar es Salaam","Ripe bananas",NA,NA
"Dar es Salaam","Ripe bananas",588.235294117647,NA
"Dar es Salaam","Ripe bananas",2000,NA
"Dar es Salaam","Ripe bananas",1666.66666666667,NA
"Dar es Salaam","Ripe bananas",1176.47058823529,NA
"Dar es Salaam","Ripe bananas",1379.31034482759,NA
"Dar es Salaam","Ripe bananas",1666.66666666667,NA
"Dar es Salaam","Ripe bananas",1212.12121212121,NA
"Dar es Salaam","Ripe bananas",1777.77777777778,NA
"Dar es Salaam","Ripe bananas",1428.57142857143,NA
"Dar es Salaam","Ripe bananas",1666.66666666667,NA
"Dar es Salaam","Ripe bananas",1333.33333333333,NA
"Dar es Salaam","Ripe bananas",625,NA
"Dar es Salaam","Ripe bananas",2142.85714285714,NA
"Dar es Salaam","Ripe bananas",1666.66666666667,1000
"Dar es Salaam","Ripe bananas",1481.48148148148,NA
"Dar es Salaam","Ripe bananas",NA,NA
"Dar es Salaam","Ripe bananas",1250,NA
"Dar es Salaam","Ripe bananas",NA,NA
"Dar es Salaam","Ripe bananas",1250,NA
"Dar es Salaam","Ripe bananas",833.333333333333,NA
"Dar es Salaam","Ripe bananas",1333.33333333333,NA
"Dar es Salaam","Ripe bananas",1481.48148148148,NA
"Dar es Salaam","Ripe bananas",1250,NA
"Dar es Salaam","Ripe bananas",333.333333333333,NA
"Dar es Salaam","Ripe bananas",1250,NA
"Dar es Salaam","Ripe bananas",1111.11111111111,NA
"Dar es Salaam","Ripe bananas",2500,NA
"Dar es Salaam","Ripe bananas",1363.63636363636,NA
"Dar es Salaam","Ripe bananas",1333.33333333333,NA
"Dar es Salaam","Ripe bananas",1428.57142857143,NA
"Dar es Salaam","Ripe bananas",1111.11111111111,1333.33333333333
"Dar es Salaam","Ripe bananas",1428.57142857143,NA
"Dar es Salaam","Ripe bananas",NA,1200
"Dar es Salaam","Ripe bananas",1818.18181818182,NA
"Dar es Salaam","Ripe bananas",1111.11111111111,NA
"Dar es Salaam","Ripe bananas",1388.88888888889,NA
"Dar es Salaam","Ripe bananas",909.090909090909,NA
"Dar es Salaam","Ripe bananas",1290.32258064516,NA
"Dar es Salaam","Ripe bananas",1250,NA
"Dar es Salaam","Ripe bananas",1666.66666666667,NA
"Dar es Salaam","Ripe bananas",NA,NA
"Dar es Salaam","Ripe bananas",NA,NA
"Dar es Salaam","Ripe bananas",571.428571428571,NA
"Dar es Salaam","Canned milk/powder",18888.8888888889,NA
"Dar es Salaam","Canned milk/powder",22500,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",21250,NA
"Dar es Salaam","Canned milk/powder",21250,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",22500,NA
"Dar es Salaam","Canned milk/powder",21250,NA
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",22500,NA
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",22500,NA
"Dar es Salaam","Canned milk/powder",21250,NA
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",21250,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",18888.8888888889,NA
"Dar es Salaam","Canned milk/powder",20500,NA
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",22500,NA
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",21250,NA
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",20000,20000
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",21250,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",20500,NA
"Dar es Salaam","Canned milk/powder",21250,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",22500,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",21250,NA
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",22500,NA
"Dar es Salaam","Canned milk/powder",22500,NA
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",NA,21250
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",NA,21250
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",21250,NA
"Dar es Salaam","Canned milk/powder",22500,NA
"Dar es Salaam","Canned milk/powder",21250,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",20000,NA
"Dar es Salaam","Canned milk/powder",21250,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Canned milk/powder",NA,NA
"Dar es Salaam","Cocoyams",2500,NA
"Dar es Salaam","Cocoyams",2222.22222222222,NA
"Dar es Salaam","Cocoyams",232.558139534884,NA
"Dar es Salaam","Cocoyams",707.547169811321,NA
"Dar es Salaam","Cocoyams",854.700854700855,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",1351.35135135135,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",869.565217391304,NA
"Dar es Salaam","Cocoyams",869.565217391304,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",1282.05128205128,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",1388.88888888889,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",833.333333333333,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",1428.57142857143,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",1290.32258064516,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,625
"Dar es Salaam","Cocoyams",806.451612903226,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",694.444444444444,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",2000,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",1250,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,769.230769230769
"Dar es Salaam","Cocoyams",716.845878136201,NA
"Dar es Salaam","Cocoyams",NA,819.672131147541
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",1086.95652173913,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",816.326530612245,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cocoyams",NA,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",NA,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",NA,NA
"Dar es Salaam","Cigarettes",NA,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",NA,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
"Dar es Salaam","Cigarettes",150,NA
